البطولة,الفريق الأول,الفريق الثاني,النتيجة,الوقت,رابط المباراة
مباريات ودية -أندية,نابولي,برشلونة,1 - 2,01:30,https://www.yallakora.com/friendly-matches-club/2541/match/84777/%d9%86%d8%a7%d8%a8%d9%88%d9%84%d9%8a-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9--%d9%85%d8%a8%d8%a7%d8%b1%d9%8a%d8%a7%d8%aa-%d9%88%d8%af%d9%8a%d8%a9-%d8%a3%d9%86%d8%af%d9%8a%d8%a9#MC_MatcheDetails
